algorithm,display_name,wall_clock_second,simulated_minute,temperature_c,measurement_c,setpoint_c,comfort_low_c,comfort_high_c,requested_command_pct,command_pct,kp,ki,candidate_temperature_c,candidate_kp,candidate_ki,door_open,in_comfort_band,fallback_active,status
llm,LLM Agent 自动调参,0.0,0.0,30.04807303777551,29.986622318270214,22.0,21.5,22.5,100.0,30.0,0.45082372186615355,0.003076518486521097,30.04807303777551,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.30000000000000004,1.0,30.095659537169247,30.006728588783297,22.0,21.5,22.5,100.0,35.0,0.45082372186615355,0.003076518486521097,30.095659537169247,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.6000000000000001,2.0,30.142764979511394,30.044181485437278,22.0,21.5,22.5,100.0,40.0,0.45082372186615355,0.003076518486521097,30.142764979511394,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,0.9,3.0,30.189394784268664,30.054548204914592,22.0,21.5,22.5,100.0,45.0,0.45082372186615355,0.003076518486521097,30.189394784268664,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.2000000000000002,4.0,30.201623275256168,30.080868187485788,22.0,21.5,22.5,100.0,50.0,0.45082372186615355,0.003076518486521097,30.201623275256168,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.5,5.0,30.185461933405115,30.108350767147428,22.0,21.5,22.5,100.0,55.00000000000001,0.45082372186615355,0.003076518486521097,30.185461933405115,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,1.8,6.0,30.14497469693486,30.147424976000814,22.0,21.5,22.5,100.0,60.0,0.45082372186615355,0.003076518486521097,30.14497469693486,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.1,7.0,30.082926513142496,30.161444927071475,22.0,21.5,22.5,100.0,65.0,0.45082372186615355,0.003076518486521097,30.082926513142496,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.4000000000000004,8.0,30.001215713331717,30.139549017692477,22.0,21.5,22.5,100.0,70.0,0.45082372186615355,0.003076518486521097,30.001215713331717,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
llm,LLM Agent 自动调参,2.6999999999999997,9.0,29.901162269755055,30.099416765121106,22.0,21.5,22.5,100.0,75.0,0.45082372186615355,0.003076518486521097,29.901162269755055,0.45082372186615355,0.003076518486521097,0,0,1,安全回退 · 降温中
